taxon_no,taxon_rank,taxon_name,parent_no
217367,order,Sandiviformes,117959
150144,family,Poraspididae,117959
149869,order,Katoporida,117959
150121,family,Loganelliidae,149869
150122,family,Loganiidae,149869
217368,order,Loganelliformes,117959
34222,order,Thelodontiformes,117959
226241,family,Lanarkiidae,34222
226245,family,Eestilepididae,34222
149854,family,Archipelepididae,34222
149855,order,Coelolepidiformes,117959
149870,order,Phlebolepidiformes,117959
226238,family,Phlebolepididae,149870
149868,family,Katoporididae,149870
307424,class,Plagiostomi,67149
307423,order,Acanthodei,210643
245566,family,Acanthoessidae,307423
67343,subclass,Cephalaspidomorpha,67149
272400,unranked clade,Ambulacraria,67145
33518,phylum,Hemichordata,67147
33519,class,Enteropneusta,33518
339739,family,Harrimaniidae,33519
339744,family,Spengelidae,33519
33521,class,Pterobranchia,33518
33530,order,Cephalodiscida,33521
319610,class,Graptolithina,33521
306250,order,Diplograptoidea,33534
33586,order,Camaroidea,33534
306266,unranked clade,Graptoloida,33534
33606,order,Graptoloidea,33534
150201,family,Phyllograptidae,306265
114889,family,Sinograptidae,306265
330498,family,Didymograptidae,306265
114887,family,Abrograptidae,306265
306267,unranked clade,Eugraptoloida,306265
306264,unranked clade,Reclinata,306267
319659,superorder,Panbireclinata,306264
306262,order,Bireclinata,319659
306263,infraorder,Axonophora,306262
306268,infraorder,Neograptina,306261
319665,superfamily,Monograptoidea,306268
306248,family,Monograptidae,319665
306361,superfamily,Retiolitoidea,306268
166989,family,Retiolitidae,306361
306260,family,Normalograptidae,306268
319609,suborder,Diplograptina,306261
319664,superfamily,Dicranograptoidea,306258
306340,superfamily,Dicranograptacea,306258
306398,family,Dicranograptidae,306258
319608,superfamily,Climacograptoidea,306258
319607,superfamily,Climacograptacea,306258
319661,superorder,Pantetragrapta,306264
319660,order,Tetragrapta,319661
33574,order,Tuboidea,33534
33522,order,Rhabdopleurida,33534
33603,order,Stolonoidea,33534
33535,order,Dendroidea,33534
88801,family,Nephelograptidae,33535
88802,family,Dendrograptidae,33535
33593,order,Crustoidea,33534
30739,phylum,Echinodermata,67147
163599,subphylum,Eleutherozoa,30739
31220,class,Ophiocistioidea,163599
163530,family,Volchoviidae,163125
163597,family,Eucladidae,163125
163131,family,Sollasinidae,163125
163598,family,Rhenosquamidae,163125
163148,family,Rotasacciidae,163125
163605,family,Linguaserridae,163125
31136,class,Homoiostelea,30739
153579,superfamily,Discoidea,30739
103243,class,Cyclocystoidea,30739
163060,family,Apycnodiscidae,103243
103244,family,Cyclocystoididae,103243
31227,class,Holothuroidea,30739
162249,subclass,Dendrochirotacea,161964
162956,family,Canisiidae,161964
162951,family,Palelpidiidae,161964
163995,family,Rotiformidae,161964
163504,family,Kuehnitidae,161964
31318,order,Dactylochirotida,161964
161562,family,Ypsilothuriidae,31318
161991,family,Priscopedatidae,161964
161985,family,Etheridgellidae,161964
172568,family,Kozurellidae,161964
162218,family,Calcancorellidae,161964
164889,family,Chiridotitidae,161964
162217,family,Kaliobullitidae,161964
164783,family,Synaptellidae,161964
162250,subclass,Aspidochirotacea,161964
31276,order,Elasipodida,161964
163372,family,Palaeocaudinidae,31276
61985,family,Psychropotidae,31276
60066,family,Deimatidae,31276
60772,family,Laetmogonidae,31276
31314,order,Arthrochirotida,161964
161956,family,Palaeocucumariidae,31314
162211,family,Protocaudinidae,161964
31228,order,Dendrochirotida,161964
162294,family,Heterothyonidae,31228
61982,family,Psolidae,31228
161989,family,Schlumbergeritidae,31228
161966,family,Calclamnidae,31228
61735,family,Phyllophoridae,31228
59946,family,Cucumariidae,31228
62199,family,Sclerodactylidae,31228
162251,subclass,Apodacea,161964
162204,family,Alexandritidae,161964
164874,family,Achistrulidae,161964
31285,order,Apodida,161964
162215,family,Calcancoridae,31285
162206,family,Theeliidae,31285
161986,family,Achistridae,31285
162214,family,Synaptitidae,31285
161567,family,Myriotrochidae,31285
162212,family,Paleochiridotidae,161567
59671,family,Chiridotidae,31285
62402,family,Synaptidae,31285
31262,order,Aspidochirotida,161964
60668,family,Holothuriidae,31262
62401,family,Synallactidae,31262
62336,family,Stichopodidae,31262
164961,family,Punctatitidae,161964
31306,order,Molpadiida,161964
59594,family,Caudinidae,31306
61177,family,Molpadiidae,31306
60459,family,Gephyrothuriidae,31306
161988,family,Exlinellidae,31306
161952,family,Stichopitidae,161964
58894,subphylum,Pelmatozoa,30739
142838,class,Cystoidea,58894
305707,subclass,Hydrophoridea,142838
30998,order,Rhombifera,305707
305737,superfamily,Hemicosmitida,30998
305740,family,Hemicosmitidae,305737
30933,order,Parablastoidea,58894
102323,subphylum,Asterozoa,30739
104592,subphylum,Stelleroidea,30739
128499,subclass,Auluroidea,102323
128505,subclass,Euophiuroidea,128499
128502,subclass,Protophiuroidea,128499
129277,order,Streptophiurae,128499
129278,order,Protophiureae,128499
129677,family,Cholasteridae,129277
129457,family,Eoluidiidae,129277
102851,order,Eopentaroida,102323
31508,class,Ophiuroidea,102323
131803,family,Cheiropterasteridae,31508
31547,order,Phrynophiurida,31508
104752,suborder,Euryalina,31547
80874,family,Asteronychidae,104752
104754,family,Onychasteridae,104752
80865,family,Gorgonocephalidae,104752
80871,family,Asteroschematidae,104752
104753,family,Eospondylidae,104752
119178,family,Trichasteridae,31547
128937,family,Hallasteridae,31508
119177,subclass,Myophiuroida,31508
159642,superfamily,Ophiuricae,119177
119176,subclass,Oegophiuroida,31508
31523,order,Oegophiurida,31508
102905,suborder,Lysophiurina,31523
128506,suborder,Ophioencrinasteriae,31523
128507,order,Ophiurasteriae,31523
101463,family,Protasteridae,102904
132491,family,Taeniasteridae,102904
128521,family,Palaeophiomyxidae,102904
128954,family,Palaeophiuridae,102904
94462,suborder,Zeugophiurina,31523
94463,family,Lapworthuridae,104736
129282,family,Palaeospondylidae,104736
104737,family,Furcasteridae,104736
102898,family,Encrinasteridae,31508
129042,family,Aspidosomatidae,31508
101197,family,Stenasteridae,31508
80877,subclass,Ophiuridea,31508
80878,order,Euryalida,31508
80876,family,Euryalidae,80878
161987,family,Calclyridae,31508
80853,subclass,Oegophiuridea,31508
80879,family,Ophiocanopidae,80853
132303,family,Euzonosomatidae,31508
31552,order,Ophiurida,31508
80875,suborder,Ophiomyxina,98620
80864,family,Ophiomyxidae,80875
86589,suborder,Laemophiurina,98620
80869,family,Hemieuryalidae,104763
80873,suborder,Ophiurina,98620
80846,family,Ophiactidae,80873
80854,family,Ophiolepididae,80873
80870,infraorder,Hemieuryalina,80873
80872,family,Ophiacanthidae,80873
80866,infraorder,Ophiodermatina,98620
80857,family,Ophiodermatidae,80866
104765,suborder,Gnathophiurina,98620
80855,infraorder,Ophiolepidina,98620
80851,infraorder,Chilophiurina,98620
119498,family,Aplocomidae,80851
104757,suborder,Chilophiurina,98620
103936,family,Ophiurinidae,104756
80845,family,Ophiochitonidae,104756
119189,family,Ophioleucidae,104756
80958,family,Aganasteridae,104756
119156,family,Dermocomidae,104756
80868,family,Ophiuridae,98620
80849,infraorder,Gnathophiurina,98620
80848,superfamily,Amphilepididea,80849
80847,superfamily,Gnathophiuridea,80849
80863,family,Amphiuridae,80847
80862,family,Ophiothricidae,80847
80861,superfamily,Ophiocomidea,80849
80859,family,Ophiocomidae,80861
104734,family,Phragmactinidae,102323
128854,class,Somasteroidea,102323
101189,family,Chinianasteridae,103682
102224,family,Villebrunasteridae,103682
31332,order,Goniactinida,103682
102891,family,Archophiactinidae,31332
101261,family,Catervaparmasteridae,31332
101192,family,Archegonasteridae,103682
276326,class,Stenuroidea,102323
104738,family,Klasmuridae,31509
101200,superfamily,Palaeuricae,31509
101960,suborder,Parophiurina,31509
101201,family,Palaeuridae,101959
101957,family,Antiquasteridae,101959
101194,superfamily,Eophiuricae,31509
101966,suborder,Proturina,31509
102887,family,Rhopalocomidae,101966
104735,family,Bdellacomidae,101966
101195,family,Eophiuridae,101966
101963,family,Acinetasteridae,101966
101198,family,Pradesuridae,101966
163010,suborder,Scalarina,31509
136511,family,Embolasteridae,31509
31341,class,Asteroidea,102323
101359,family,Neopalaeasteridae,31341
173710,subclass,Ambuloasteroidea,31341
101294,family,Compsasteridae,173710
185901,unranked clade,Neoasteroidea,31341
81642,superorder,Valvatacea,104560
31484,order,Paxillosida,81642
81134,family,Porcellanasteridae,31484
104564,suborder,Diplozonina,31484
53788,family,Astropectinidae,31484
104644,suborder,Notomyotina,31484
80506,family,Luidiidae,31484
81135,family,Goniopectinidae,31484
81207,family,Ctenodiscidae,31484
31480,order,Notomyotida,81642
53912,family,Benthopectinidae,31480
104561,superorder,Surculifera,104560
185904,unranked clade,Tripedicellaria,104561
185905,unranked clade,Forcipulatida,185904
104685,suborder,Asteriadina,31408
81184,family,Pedicellasteridae,31408
53911,family,Asteriidae,31408
81179,family,Zoroasteridae,31408
81183,family,Neomorphasteridae,31408
81187,family,Labidiasteridae,31408
185917,family,Terminasteridae,31408
185906,unranked clade,Brisingida,31408
81202,family,Odinellidae,81194
81203,family,Brisingasteridae,81194
81204,family,Hymenodiscidae,81194
81199,family,Brisingidae,81194
81201,family,Freyellidae,81194
81186,family,Heliasteridae,31408
185907,unranked clade,Spinulosida,104561
185908,unranked clade,Velatida,104676
81173,family,Caymanostellidae,53851
81167,family,Pterasteridae,53851
81206,family,Tropidasteridae,53851
81205,family,Korethrasteridae,53851
81160,family,Solasteridae,53851
81171,family,Myxasteridae,53851
260401,family,Plumasteridae,104676
101910,suborder,Eugnathina,104676
101907,family,Arkonasteridae,101910
119104,family,Plesiosolasteridae,101910
53798,family,Echinasteridae,104676
104679,suborder,Leptognathina,104676
104681,family,Valvasteridae,104679
185925,family,Migmasteridae,104560
31421,order,Valvatida,104560
81209,family,Stauranderasteridae,31421
77316,family,Poraniidae,31421
104671,suborder,Granulosina,31421
81133,family,Radiasteridae,104670
81140,family,Sphaerasteridae,31421
101354,order,Valvata,104560
104669,suborder,Tumulosina,31421
129091,family,Pycinasteridae,31421
81159,family,Asteropseidae,31421
81136,family,Chaetasteridae,31421
81210,family,Acanthasteridae,31421
81141,family,Ophidiasteridae,31421
153357,superfamily,Goniasteroidea,31421
81137,family,Odontasteridae,31421
81158,family,Mithrodiidae,31421
77407,family,Oreasteridae,31421
81212,family,Asterodiscididae,31421
53913,family,Goniasteridae,31421
81211,family,Archasteridae,31421
81139,family,Asterinidae,31421
81138,family,Ganeriidae,31421
103679,superorder,Forcipulatacea,104560
31406,order,Trichasteropsida,103679
81213,family,Trichasteropsiidae,31406
102860,family,Palasterinidae,31341
103681,superorder,Spinulosacea,31341
103675,family,Promopalaeasteridae,31341
94460,family,Hudsonasteridae,31341
101705,family,Protopalaeasteridae,31341
101954,family,Lepidasteridae,31341
101358,family,Fandasteridae,31341
127815,family,Uranasteridae,31341
101370,family,Monasteridae,31341
101205,order,Phanerozonida,31341
125812,superfamily,Palasterinacea,104618
125813,superfamily,Lepidasteracea,104618
104619,subclass,Euasteroidea,31341
127907,family,Arthrasteridae,31341
31347,order,Pustulosida,31341
104677,family,Schuchertiidae,101204
101206,family,Petrasteridae,101204
104647,superfamily,Palaeasteraceae,101204
102303,family,Mesopalaeasteridae,104647
94459,suborder,Bimarginalina,101204
104667,superfamily,Promopalaeasteraceae,101204
104668,family,Eoactinidae,104667
103668,family,Xenasteridae,101204
102306,family,Palaeasteridae,101204
127757,order,Cryptozonia,31341
127759,superfamily,Urasterellacea,127757
127760,superfamily,Schuchertiacea,127757
127761,family,Schoenasteridae,127760
127763,superfamily,Palaeosolasteracea,127757
127762,family,Palaeosolasteridae,127763
127758,superfamily,Stenasteracea,127757
31342,order,Platyasterida,31341
103669,family,Palasteriscidae,31342
128755,family,Platanasteridae,31342
128195,family,Palaechinasteridae,103669
128194,family,Palaebrisingidae,103669
101330,suborder,Uractinina,31342
103676,family,Urasterellidae,101203
101343,family,Cnemidactinidae,101203
101372,family,Calliasterellidae,101203
103678,family,Protarthrasteridae,101203
136507,family,Eukrinasteridae,31342
311511,family,Omanasteridae,31341
81180,order,Zorocallida,31341
31376,order,Hemizonida,31341
103672,family,Helianthasteridae,31376
101202,suborder,Gnathasterina,31341
159727,family,Palaeostellidae,31376
103674,family,Taeniactinidae,31376
103673,family,Lepyriactinidae,31376
120078,subphylum,Blastozoa,30739
30938,class,Rhombifera,120078
331417,order,Dichoporita,30938
331416,family,Glyptocystitidae,331417
259429,family,Pleurocystitidae,30938
160774,order,Glyptocystitida,30938
259426,family,Callocystitidae,160774
160775,family,Barroubiocystidae,160774
151349,family,Macrocystellidae,160774
313897,family,Cuniculcystidae,160774
288856,family,Cheirocrinidae,160774
305729,family,Echinoencrinitidae,160774
299962,superfamily,Caryocystitida,30938
299963,family,Caryocystitidae,299962
303536,family,Ulrichocystidae,299962
151354,family,Lingulocystidae,30938
31058,class,Eocrinoidea,120078
151353,family,Cryptocrinitidae,31058
31062,order,Gogiida,31058
120077,family,Eocrinidae,31062
145683,family,Lyracystidae,31062
31070,order,Ascocystitida,31058
31078,order,Trachelocrinida,31058
270982,family,Heckerocrinidae,31078
270974,family,Bockiidae,31078
151351,family,Trachelocrinidae,31078
31059,order,Imbricata,31058
151067,family,Lepidocystidae,31059
31012,class,Diploporita,120078
307431,family,Parasphaeronitiidae,31012
306376,superfamily,Seriolata,31012
306377,family,Glyptosphaeritidae,306376
331412,family,Holocystitidae,31012
307391,superfamily,Glyptosphaeritida,31012
307392,family,Protocrinitidae,307391
306386,superfamily,Sphaeronitida,31012
306387,family,Sphaeronitidae,306386
30816,class,Helicoplacoidea,30739
151500,family,Helicoplacidae,30816
116257,family,Scutellidae,30739
31127,class,Ctenocystoidea,30739
231369,order,Ctenocystoida,31127
231368,family,Ctenocystidae,231369
30820,subclass,Blastoidea,30739
30868,order,Spiraculata,30820
136530,family,Schizoblastidae,30868
205760,family,Pentremitidae,30868
30821,order,Fissiculata,30820
206648,family,Brachyschismatidae,30821
135993,family,Neoschismatidae,30821
136529,family,Phaenoschismatidae,30821
206649,family,Codasteridae,30821
31099,order,Coronata,30820
306419,family,Stephanoblastidae,31099
214436,order,Pentremitida,30820
216745,family,Hyperoblastidae,214436
216744,order,Granatocrinida,30820
214745,family,Granatocrinidae,216744
157857,order,Troosticrinida,30820
157856,family,Troosticrinidae,157857
30743,class,Edrioasteroidea,30739
259422,family,Isorophinidae,30743
327148,order,Cyathocystida,30743
241684,family,Cyathocystidae,327148
241713,family,Edrioasteridae,30743
241691,family,Hemicystitidae,30743
30800,order,Edrioasterida,30743
292842,suborder,Edrioblastoidina,30800
292841,family,Rhenopyrgidae,292842
241671,family,Stromatocystitidae,30743
306435,family,Cyathothecidae,30743
259421,family,Pyrgocystidae,30743
30812,order,Stromatocystitida,30743
30744,order,Isorophida,30743
85391,family,Agelacrinitidae,30744
328502,family,Lebetodiscidae,30744
157881,subphylum,Echinozoa,30739
32733,class,Echinoidea,157881
32997,order,Temnopleuroida,168786
141957,subclass,Cidaroidea,168786
32782,order,Cidaroida,82425
168393,superfamily,Cidaridea,168929
168394,family,Ctenocidaridae,168393
141953,family,Psychocidaridae,168393
168395,family,Roseicidaridae,141953
111933,family,Cidaridae,168393
106815,family,Nenoticidaridae,168929
168378,family,Serpianotiaridae,168929
168392,superfamily,Histocidaridea,168929
141955,family,Histocidaridae,168392
102344,family,Miocidaridae,168929
141956,family,Triadotiaridae,168929
58212,family,Rhabdocidaridae,168929
106809,family,Diplocidaridae,168929
141954,family,Polycidaridae,168929
168625,superorder,Gnathostomata,168786
204412,subclass,Regularia,168786
204411,order,Aulodonta,204412
204413,suborder,Diademina,204411
106818,order,Acrosalenioida,168786
86958,order,Perischoechinoidea,168786
179057,order,Palaechinoidea,163184
168791,family,Palaechinidae,168792
168793,family,Cravenechinidae,168792
32734,order,Bothriocidaroida,163184
168787,family,Bothriocidaridae,32734
32738,order,Echinocystitoida,163184
163253,family,Lepidesthidae,32738
168789,family,Echinocystitidae,32738
168788,family,Echinocyctitidae,32738
86959,family,Lepidocentridae,163184
106810,order,Diplocidaroida,168786
331435,family,Corystusidae,168786
33261,order,Disasteroida,168786
33044,order,Echinoida,168786
33103,order,Oligopygoida,168786
168230,subclass,Euechinoidea,168786
